Time  Layer1_Flux  Layer1_Error  Layer2_Flux  Layer2_Error  Layer3_Flux  Layer3_Error  Layer4_Flux  Layer4_Error  Layer5_Flux  Layer5_Error  Layer6_Flux  Layer6_Error  Layer7_Flux  Layer7_Error  Layer8_Flux  Layer8_Error  Layer9_Flux  Layer9_Error  Layer10_Flux  Layer10_Error  Layer11_Flux  Layer11_Error  Layer12_Flux  Layer12_Error  Layer13_Flux  Layer13_Error  Layer14_Flux  Layer14_Error  Layer15_Flux  Layer15_Error  Layer16_Flux  Layer16_Error  Layer17_Flux  Layer17_Error
1.0500E+04  6.34971E-05  0.0744  5.56248E-05  0.0795  1.40118E-05  0.1549  9.89474E-06  0.1686  1.21871E-05  0.1499  1.16605E-05  0.1612  4.19213E-06  0.2385  2.21879E-05  0.1113  2.15430E-05  0.1124  1.50996E-05  0.1343  1.04612E-05  0.1240  1.33829E-05  0.1421  2.76624E-05  0.0771  3.43027E-05  0.0689  4.19724E-05  0.0620  5.10888E-05  0.0558  3.86214E-05  0.0642
1.0600E+04  5.88864E-05  0.0777  5.66435E-05  0.0783  1.48958E-05  0.1488  9.19421E-06  0.1713  1.39182E-05  0.1406  1.16800E-05  0.1620  4.52099E-06  0.2412  1.95089E-05  0.1184  1.91404E-05  0.1190  1.50556E-05  0.1382  8.50979E-06  0.1404  1.23295E-05  0.1502  2.71193E-05  0.0777  3.42099E-05  0.0687  4.06463E-05  0.0632  4.78164E-05  0.0576  3.68594E-05  0.0657
1.0700E+04  5.20361E-05  0.0818  5.47205E-05  0.0805  1.32367E-05  0.1569  8.26061E-06  0.1856  1.32292E-05  0.1459  1.10844E-05  0.1631  4.53771E-06  0.2456  1.68987E-05  0.1272  1.97854E-05  0.1193  1.58413E-05  0.1340  7.81481E-06  0.1464  1.04643E-05  0.1578  2.62299E-05  0.0785  3.40949E-05  0.0686  4.22720E-05  0.0611  4.55491E-05  0.0584  3.36222E-05  0.0689
1.0800E+04  4.94588E-05  0.0838  5.54218E-05  0.0796  1.32318E-05  0.1604  7.97780E-06  0.1948  1.21109E-05  0.1534  1.06238E-05  0.1671  5.29838E-06  0.2274  1.75110E-05  0.1250  1.94457E-05  0.1181  1.47462E-05  0.1355  7.31603E-06  0.1494  1.01715E-05  0.1637  2.65612E-05  0.0778  3.30502E-05  0.0701  4.22306E-05  0.0615  4.77526E-05  0.0571  3.20062E-05  0.0703
1.0900E+04  5.25575E-05  0.0819  5.85036E-05  0.0770  1.27075E-05  0.1620  7.71659E-06  0.1908  1.19132E-05  0.1559  1.13083E-05  0.1623  4.68388E-06  0.2325  1.91574E-05  0.1187  1.80122E-05  0.1218  1.42125E-05  0.1403  6.40769E-06  0.1565  1.13124E-05  0.1563  2.59536E-05  0.0782  3.17562E-05  0.0708  4.22436E-05  0.0613  4.73507E-05  0.0574  3.22419E-05  0.0699
1.1000E+04  5.35352E-05  0.0815  5.63662E-05  0.0793  1.52262E-05  0.1483  6.71212E-06  0.2027  1.12578E-05  0.1619  9.23750E-06  0.1747  5.08903E-06  0.2328  1.98742E-05  0.1172  1.57984E-05  0.1278  1.36671E-05  0.1394  6.30184E-06  0.1567  1.10481E-05  0.1601  2.47321E-05  0.0786  3.14151E-05  0.0707  4.03491E-05  0.0624  4.59821E-05  0.0581  3.30755E-05  0.0689
1.1100E+04  5.11908E-05  0.0822  5.46564E-05  0.0799  1.49592E-05  0.1473  7.32024E-06  0.2022  1.15745E-05  0.1587  7.62717E-06  0.1906  5.06767E-06  0.2352  1.70867E-05  0.1235  1.69380E-05  0.1213  1.30703E-05  0.1466  6.32347E-06  0.1624  1.10007E-05  0.1558  2.35976E-05  0.0812  2.81157E-05  0.0746  3.93437E-05  0.0633  4.42293E-05  0.0594  3.35956E-05  0.0685
1.1200E+04  5.10527E-05  0.0814  5.20281E-05  0.0828  1.16935E-05  0.1661  7.24062E-06  0.2078  1.19879E-05  0.1540  7.19590E-06  0.1961  4.15677E-06  0.2483  1.65269E-05  0.1256  1.76688E-05  0.1209  1.22713E-05  0.1531  6.58481E-06  0.1566  1.21555E-05  0.1499  2.32505E-05  0.0820  2.76096E-05  0.0742  3.84396E-05  0.0640  4.19869E-05  0.0609  3.33068E-05  0.0679
1.1300E+04  4.80097E-05  0.0838  5.19768E-05  0.0834  1.12302E-05  0.1710  7.62355E-06  0.2055  1.20383E-05  0.1511  7.85335E-06  0.1920  3.55866E-06  0.2773  1.71641E-05  0.1231  1.67848E-05  0.1230  1.31731E-05  0.1463  6.38126E-06  0.1599  1.15592E-05  0.1525  2.17248E-05  0.0843  2.77804E-05  0.0749  3.82279E-05  0.0636  4.04167E-05  0.0616  3.24902E-05  0.0688
1.1400E+04  4.40696E-05  0.0883  4.97927E-05  0.0855  1.13436E-05  0.1748  7.17015E-06  0.2071  1.22897E-05  0.1526  7.10953E-06  0.1984  3.59628E-06  0.2704  1.59732E-05  0.1277  1.47892E-05  0.1302  1.32085E-05  0.1442  6.59674E-06  0.1574  1.06439E-05  0.1544  2.14609E-05  0.0839  2.73632E-05  0.0750  3.73874E-05  0.0636  4.02802E-05  0.0614  3.05985E-05  0.0713
1.1500E+04  4.30044E-05  0.0898  4.63410E-05  0.0883  1.21898E-05  0.1690  6.89978E-06  0.2098  1.24510E-05  0.1518  6.48957E-06  0.2132  3.62353E-06  0.2772  1.42972E-05  0.1350  1.45308E-05  0.1330  1.31352E-05  0.1434  6.10156E-06  0.1596  1.08879E-05  0.1561  2.20278E-05  0.0835  2.83717E-05  0.0742  3.68651E-05  0.0642  3.93714E-05  0.0620  2.91461E-05  0.0728
1.1600E+04  4.36837E-05  0.0885  4.60808E-05  0.0875  1.25397E-05  0.1667  6.92570E-06  0.2023  1.26923E-05  0.1514  6.59045E-06  0.2116  3.58867E-06  0.2798  1.40072E-05  0.1378  1.56751E-05  0.1311  1.28845E-05  0.1457  6.06061E-06  0.1636  1.14760E-05  0.1482  2.08280E-05  0.0860  2.84947E-05  0.0739  3.56589E-05  0.0657  3.82822E-05  0.0627  2.88304E-05  0.0725
1.1700E+04  3.93690E-05  0.0942  4.40723E-05  0.0898  1.47709E-05  0.1524  6.42717E-06  0.2188  1.27971E-05  0.1518  5.89085E-06  0.2228  3.58922E-06  0.2780  1.36006E-05  0.1391  1.59290E-05  0.1291  1.39971E-05  0.1389  5.71846E-06  0.1663  9.54486E-06  0.1625  1.99514E-05  0.0877  2.78492E-05  0.0750  3.59605E-05  0.0646  3.75023E-05  0.0629  2.86742E-05  0.0728
1.1800E+04  4.20963E-05  0.0896  4.34018E-05  0.0907  1.55522E-05  0.1524  5.77003E-06  0.2331  1.23825E-05  0.1493  6.15855E-06  0.2143  3.13056E-06  0.2839  1.16292E-05  0.1482  1.57372E-05  0.1305  1.32583E-05  0.1400  6.12714E-06  0.1617  9.79749E-06  0.1636  1.97921E-05  0.0880  2.72482E-05  0.0755  3.48017E-05  0.0658  3.77328E-05  0.0625  2.80343E-05  0.0735
1.1900E+04  4.37854E-05  0.0888  4.29999E-05  0.0902  1.44618E-05  0.1554  5.08456E-06  0.2462  1.35712E-05  0.1456  6.27201E-06  0.2054  2.20982E-06  0.3503  1.09202E-05  0.1502  1.51827E-05  0.1320  1.17083E-05  0.1517  6.09886E-06  0.1568  1.08444E-05  0.1536  1.89459E-05  0.0891  2.74857E-05  0.0742  3.40212E-05  0.0659  3.88222E-05  0.0620  2.73601E-05  0.0741
1.2000E+04  4.16980E-05  0.0915  4.36816E-05  0.0883  1.34839E-05  0.1558  4.61619E-06  0.2570  1.36815E-05  0.1453  6.84125E-06  0.2029  1.57966E-06  0.4090  1.07711E-05  0.1549  1.41347E-05  0.1368  1.07779E-05  0.1538  5.75257E-06  0.1599  9.52946E-06  0.1652  1.75069E-05  0.0917  2.90431E-05  0.0725  3.34185E-05  0.0665  3.91163E-05  0.0620  2.60823E-05  0.0753
