Time  Layer1_Flux  Layer1_Error  Layer2_Flux  Layer2_Error  Layer3_Flux  Layer3_Error  Layer4_Flux  Layer4_Error  Layer5_Flux  Layer5_Error  Layer6_Flux  Layer6_Error  Layer7_Flux  Layer7_Error  Layer8_Flux  Layer8_Error  Layer9_Flux  Layer9_Error  Layer10_Flux  Layer10_Error  Layer11_Flux  Layer11_Error  Layer12_Flux  Layer12_Error  Layer13_Flux  Layer13_Error  Layer14_Flux  Layer14_Error  Layer15_Flux  Layer15_Error  Layer16_Flux  Layer16_Error  Layer17_Flux  Layer17_Error
1.8500E+04  1.65265E-05  0.1340  1.98092E-05  0.1180  5.50937E-06  0.2364  1.50123E-06  0.3905  1.57454E-06  0.4177  1.67745E-06  0.3602  1.93214E-07  1.0000  3.54906E-07  0.7485  1.81383E-06  0.3263  8.30510E-07  0.4696  1.04472E-06  0.4230  1.61943E-06  0.3166  1.73516E-06  0.3119  9.99241E-06  0.1293  1.13697E-05  0.1177  1.60293E-05  0.1001  8.13849E-06  0.1421
1.8600E+04  1.78236E-05  0.1288  1.91519E-05  0.1247  5.08932E-06  0.2516  1.68760E-06  0.3605  1.17570E-06  0.4057  1.48677E-06  0.3503  0.00000E+00  0.0000  6.57579E-07  0.5206  1.84624E-06  0.3212  6.18190E-07  0.5782  1.07465E-06  0.4200  9.82576E-07  0.4433  2.49839E-06  0.2569  8.68958E-06  0.1407  9.88840E-06  0.1258  1.53654E-05  0.1023  8.11226E-06  0.1438
1.8700E+04  1.75179E-05  0.1311  1.72105E-05  0.1301  4.78171E-06  0.2589  1.50122E-06  0.3772  9.80027E-07  0.4554  1.17926E-06  0.4283  1.39247E-08  1.0000  6.32869E-07  0.5334  1.54172E-06  0.3337  7.22225E-07  0.4361  1.01351E-06  0.4319  9.37114E-07  0.4622  3.12439E-06  0.2381  8.56701E-06  0.1381  9.87854E-06  0.1243  1.41204E-05  0.1044  7.46648E-06  0.1498
1.8800E+04  1.71049E-05  0.1295  1.79450E-05  0.1292  3.73815E-06  0.2852  1.32876E-06  0.4160  8.22088E-07  0.4828  9.53236E-07  0.4910  0.00000E+00  0.0000  5.01252E-07  0.5878  1.59093E-06  0.3391  7.44183E-07  0.4735  7.64284E-07  0.5146  1.13561E-06  0.4159  3.18324E-06  0.2346  8.75928E-06  0.1389  9.95752E-06  0.1253  1.32537E-05  0.1078  6.26243E-06  0.1616
1.8900E+04  1.62435E-05  0.1317  1.78359E-05  0.1285  3.46110E-06  0.2792  1.02529E-06  0.4401  1.15766E-06  0.4236  1.10131E-06  0.4578  0.00000E+00  0.0000  4.02292E-08  0.7084  1.25051E-06  0.3802  9.70676E-07  0.3832  6.58803E-07  0.5341  1.34403E-06  0.3657  3.33617E-06  0.2344  8.67229E-06  0.1401  1.02554E-05  0.1247  1.31526E-05  0.1089  5.00399E-06  0.1788
1.9000E+04  1.72173E-05  0.1304  1.84784E-05  0.1276  3.47436E-06  0.2863  7.01009E-07  0.5155  1.27445E-06  0.3945  9.89094E-07  0.4635  1.68338E-07  1.0000  2.52081E-07  0.8996  1.71130E-06  0.3251  1.39397E-06  0.3423  4.41426E-07  0.5574  1.33928E-06  0.3326  3.18805E-06  0.2299  8.55801E-06  0.1394  1.01137E-05  0.1256  1.23644E-05  0.1122  5.66621E-06  0.1587
1.9100E+04  1.73914E-05  0.1313  1.96876E-05  0.1222  4.08486E-06  0.2730  7.75503E-07  0.5248  1.08399E-06  0.4503  4.21557E-07  0.6572  3.05550E-07  1.0000  4.16849E-07  0.6307  1.89750E-06  0.2929  1.52537E-06  0.3567  6.48935E-07  0.4914  1.51351E-06  0.3203  2.05888E-06  0.2779  7.39615E-06  0.1521  1.04766E-05  0.1230  1.13955E-05  0.1158  5.86190E-06  0.1556
1.9200E+04  1.70861E-05  0.1319  1.82115E-05  0.1266  5.26931E-06  0.2379  9.51403E-07  0.4838  1.32678E-06  0.4109  5.95713E-07  0.6663  3.05550E-07  1.0000  6.06589E-07  0.5803  1.61892E-06  0.3049  1.17917E-06  0.3945  6.02134E-07  0.5297  1.82537E-06  0.2986  2.20454E-06  0.2666  7.83931E-06  0.1466  1.11196E-05  0.1217  1.21845E-05  0.1116  5.98645E-06  0.1599
1.9300E+04  1.67037E-05  0.1317  1.79789E-05  0.1279  6.13631E-06  0.2398  7.95480E-07  0.4943  1.37601E-06  0.4135  7.07101E-07  0.5988  3.05550E-07  1.0000  6.68920E-07  0.5173  1.34407E-06  0.3534  1.36055E-06  0.3783  4.81077E-07  0.5829  1.99946E-06  0.2725  2.58144E-06  0.2485  7.70723E-06  0.1467  1.16761E-05  0.1175  1.18192E-05  0.1161  5.98640E-06  0.1586
1.9400E+04  1.38487E-05  0.1432  1.69930E-05  0.1341  5.02196E-06  0.2587  7.46106E-07  0.4997  1.17421E-06  0.4323  6.09567E-07  0.6539  3.05550E-07  1.0000  4.55993E-07  0.6378  1.05653E-06  0.3861  1.17610E-06  0.4205  4.19677E-07  0.5797  2.16716E-06  0.2656  2.49356E-06  0.2478  7.47079E-06  0.1485  1.13189E-05  0.1178  1.24605E-05  0.1127  6.71104E-06  0.1520
1.9500E+04  1.28861E-05  0.1508  1.60899E-05  0.1368  5.66439E-06  0.2282  8.86792E-07  0.5013  8.07808E-07  0.5066  5.53820E-07  0.7127  5.44891E-07  0.6420  2.35710E-07  0.7875  7.23124E-07  0.4803  1.04552E-06  0.4235  5.59178E-07  0.5871  1.91370E-06  0.2878  1.87765E-06  0.2954  8.23602E-06  0.1407  1.03549E-05  0.1241  1.26519E-05  0.1116  6.21070E-06  0.1568
1.9600E+04  1.16939E-05  0.1540  1.76160E-05  0.1282  6.00920E-06  0.2232  1.27969E-06  0.4144  4.22474E-07  0.6311  3.59604E-07  0.8770  7.44255E-07  0.5966  8.36438E-08  0.7159  9.42421E-07  0.4101  8.42715E-07  0.4858  9.84110E-07  0.4626  1.57587E-06  0.3054  1.91920E-06  0.2837  7.84564E-06  0.1418  9.98057E-06  0.1249  1.33837E-05  0.1081  5.94923E-06  0.1616
1.9700E+04  1.21915E-05  0.1499  1.59713E-05  0.1352  5.22337E-06  0.2365  1.79886E-06  0.3737  1.90729E-07  1.0000  3.11734E-07  1.0000  9.11212E-07  0.5206  4.85361E-07  0.5454  1.25652E-06  0.3609  1.12224E-06  0.4291  1.01178E-06  0.4570  1.41267E-06  0.3296  2.10971E-06  0.2770  7.04204E-06  0.1500  9.74171E-06  0.1275  1.30767E-05  0.1091  6.28747E-06  0.1567
1.9800E+04  1.17152E-05  0.1552  1.39162E-05  0.1421  5.72140E-06  0.2309  1.36393E-06  0.4104  1.90729E-07  1.0000  4.39979E-07  0.7661  8.66699E-07  0.5092  4.96012E-07  0.6064  1.22310E-06  0.3840  1.07647E-06  0.4503  8.01783E-07  0.5179  1.36330E-06  0.3246  2.09236E-06  0.2815  6.06411E-06  0.1594  7.89839E-06  0.1407  1.40531E-05  0.1067  5.92729E-06  0.1639
1.9900E+04  1.13791E-05  0.1504  1.42348E-05  0.1438  5.45400E-06  0.2417  1.05256E-06  0.4594  1.90729E-07  1.0000  5.11046E-07  0.6052  6.96716E-07  0.5920  3.71155E-07  0.7117  1.45178E-06  0.3493  1.21308E-06  0.4246  6.73656E-07  0.5863  1.27442E-06  0.3399  1.93361E-06  0.2738  6.02304E-06  0.1622  7.22705E-06  0.1431  1.46596E-05  0.1033  6.14418E-06  0.1584
2.0000E+04  1.06382E-05  0.1557  1.35847E-05  0.1476  4.59350E-06  0.2599  9.66909E-07  0.4673  2.23772E-07  0.8650  3.76209E-07  0.7092  6.96716E-07  0.5920  1.64474E-07  1.0000  1.27377E-06  0.3453  8.65730E-07  0.4529  6.73656E-07  0.5863  1.18022E-06  0.3505  2.47787E-06  0.2502  5.91354E-06  0.1636  6.69020E-06  0.1461  1.49814E-05  0.1024  5.89815E-06  0.1617
2.0100E+04  1.10461E-05  0.1559  1.27590E-05  0.1516  3.31928E-06  0.3047  1.05721E-06  0.4650  3.52158E-07  0.7095  3.41694E-07  0.7192  4.99169E-07  0.6390  2.77128E-07  0.7194  1.06011E-06  0.4184  6.84647E-07  0.5145  4.97834E-07  0.7088  1.15319E-06  0.3564  2.67997E-06  0.2346  6.06960E-06  0.1618  6.42670E-06  0.1511  1.43847E-05  0.1037  6.14052E-06  0.1543
2.0200E+04  1.03670E-05  0.1654  1.30281E-05  0.1468  2.60637E-06  0.3306  1.06751E-06  0.4994  2.30860E-07  0.7612  2.02524E-07  1.0000  3.14247E-07  0.7776  3.33103E-07  0.7072  1.06194E-06  0.3960  5.08072E-07  0.6003  4.96164E-07  0.7112  1.12308E-06  0.3611  2.74568E-06  0.2319  5.76497E-06  0.1602  5.68117E-06  0.1614  1.22276E-05  0.1108  5.92967E-06  0.1584
2.0300E+04  1.12847E-05  0.1591  1.43115E-05  0.1382  1.94833E-06  0.3848  1.07942E-06  0.4941  3.27260E-07  0.6249  3.59771E-07  0.6704  2.27187E-07  1.0000  3.33103E-07  0.7072  1.09312E-06  0.4475  5.08217E-07  0.5304  4.96164E-07  0.7112  1.37900E-06  0.3226  2.31823E-06  0.2590  5.99373E-06  0.1577  5.74930E-06  0.1602  1.06601E-05  0.1193  6.42500E-06  0.1509
2.0400E+04  1.07046E-05  0.1611  1.51173E-05  0.1434  2.63374E-06  0.3148  8.44654E-07  0.5591  8.14975E-07  0.5202  8.32596E-07  0.5016  2.27187E-07  1.0000  4.92321E-07  0.5220  1.32472E-06  0.3675  8.38516E-07  0.5097  2.60399E-07  0.8636  1.47022E-06  0.3232  2.42270E-06  0.2547  5.87854E-06  0.1622  5.19408E-06  0.1646  9.52900E-06  0.1267  6.59435E-06  0.1484
2.0500E+04  9.68144E-06  0.1675  1.62536E-05  0.1369  3.37089E-06  0.2879  8.13263E-07  0.5794  8.17114E-07  0.6051  8.14403E-07  0.5286  2.27187E-07  1.0000  5.26379E-07  0.5119  1.38770E-06  0.3659  8.52452E-07  0.5300  2.21503E-07  1.0000  1.25885E-06  0.3504  2.25859E-06  0.2684  6.13790E-06  0.1557  4.65706E-06  0.1791  9.58074E-06  0.1257  5.47171E-06  0.1611
2.0600E+04  8.89519E-06  0.1753  1.56108E-05  0.1364  2.91543E-06  0.3062  8.51446E-07  0.5553  5.33317E-07  0.7228  1.06354E-06  0.4578  2.27187E-07  1.0000  3.80274E-07  0.5706  7.01193E-07  0.5306  4.33197E-07  0.6314  1.55244E-07  1.0000  1.03491E-06  0.3469  2.43383E-06  0.2581  6.39910E-06  0.1542  4.92786E-06  0.1739  9.73279E-06  0.1242  5.08547E-06  0.1700
2.0700E+04  9.52709E-06  0.1743  1.59440E-05  0.1349  2.20276E-06  0.3646  8.86218E-07  0.5174  6.41463E-07  0.5888  1.13938E-06  0.4644  2.27187E-07  1.0000  3.15972E-07  0.7084  7.18776E-07  0.5301  1.81390E-07  1.0000  0.00000E+00  0.0000  1.03952E-06  0.3741  2.46747E-06  0.2572  6.72430E-06  0.1518  6.51746E-06  0.1505  9.30591E-06  0.1282  4.85689E-06  0.1758
2.0800E+04  9.87370E-06  0.1703  1.47465E-05  0.1377  2.53519E-06  0.3454  5.18119E-07  0.6982  4.08765E-07  0.7200  8.91012E-07  0.4434  2.27187E-07  1.0000  3.40758E-07  0.6609  5.45711E-07  0.4723  3.61053E-07  0.7071  1.31954E-07  1.0000  9.98629E-07  0.3607  1.91681E-06  0.2738  7.56389E-06  0.1412  7.44317E-06  0.1424  8.97378E-06  0.1263  4.99035E-06  0.1703
2.0900E+04  1.04299E-05  0.1627  1.35699E-05  0.1488  3.09762E-06  0.3114  5.00843E-07  0.7214  5.47290E-07  0.5634  8.95887E-07  0.5034  2.55421E-08  1.0000  4.12205E-07  0.5867  2.68133E-07  0.6150  3.43073E-07  0.6904  1.44910E-07  1.0000  1.03278E-06  0.3713  1.21309E-06  0.3146  7.85445E-06  0.1379  7.62334E-06  0.1431  8.54725E-06  0.1294  4.48410E-06  0.1776
2.1000E+04  1.01495E-05  0.1655  1.28634E-05  0.1514  3.58985E-06  0.2951  7.97867E-07  0.5862  6.59243E-07  0.5805  6.86534E-07  0.5986  0.00000E+00  0.0000  4.29866E-07  0.5813  1.83981E-07  0.7816  4.99242E-07  0.5861  1.22876E-07  0.9492  1.24834E-06  0.3314  1.20509E-06  0.3853  7.91592E-06  0.1376  6.33311E-06  0.1570  9.13581E-06  0.1265  3.90085E-06  0.1965
2.1100E+04  1.09943E-05  0.1595  1.19572E-05  0.1515  3.96744E-06  0.2775  8.36561E-07  0.5896  3.06953E-07  0.7339  5.80396E-07  0.7123  0.00000E+00  0.0000  4.43250E-07  0.5789  3.78421E-07  0.5991  3.48948E-07  0.6760  2.97529E-08  1.0000  1.49289E-06  0.3159  1.16860E-06  0.3948  7.80181E-06  0.1392  6.59818E-06  0.1511  1.01982E-05  0.1197  3.79079E-06  0.1996
2.1200E+04  1.17427E-05  0.1543  1.30700E-05  0.1407  3.89536E-06  0.2708  8.02702E-07  0.5876  1.96129E-07  1.0000  5.80396E-07  0.7123  0.00000E+00  0.0000  4.43250E-07  0.5789  5.46239E-07  0.5967  4.56526E-07  0.5563  1.79352E-07  1.0000  1.59304E-06  0.3134  8.05077E-07  0.4058  7.42195E-06  0.1425  8.30210E-06  0.1354  1.10389E-05  0.1156  4.05932E-06  0.1880
2.1300E+04  1.24205E-05  0.1549  1.38767E-05  0.1405  2.61386E-06  0.3349  7.65358E-07  0.6032  1.96129E-07  1.0000  5.80396E-07  0.7123  0.00000E+00  0.0000  3.51013E-07  0.6115  3.04568E-07  0.6234  5.39115E-07  0.5043  1.94419E-07  0.9257  1.65745E-06  0.3190  9.66213E-07  0.3735  7.21325E-06  0.1458  7.86010E-06  0.1357  1.16892E-05  0.1133  3.45605E-06  0.2094
2.1400E+04  1.07036E-05  0.1596  1.41174E-05  0.1396  1.77573E-06  0.3986  5.11848E-07  0.7209  4.58240E-07  0.7144  5.80396E-07  0.7123  0.00000E+00  0.0000  6.27373E-07  0.5282  2.29116E-07  0.7693  5.65971E-07  0.5006  4.15200E-07  0.7136  1.57360E-06  0.3251  1.25636E-06  0.3610  6.91944E-06  0.1478  6.61002E-06  0.1500  1.19354E-05  0.1097  3.59182E-06  0.2036
2.1500E+04  1.25433E-05  0.1530  1.30988E-05  0.1455  2.20203E-06  0.3782  4.54727E-07  0.7459  4.54842E-07  0.7160  5.85935E-07  0.6419  0.00000E+00  0.0000  6.78908E-07  0.5146  3.17331E-07  0.6566  5.90458E-07  0.5004  5.22156E-07  0.6033  1.45452E-06  0.3231  1.20019E-06  0.3699  6.48960E-06  0.1571  6.27557E-06  0.1574  1.18500E-05  0.1110  3.77648E-06  0.2042
2.1600E+04  1.25559E-05  0.1495  1.23218E-05  0.1497  2.13042E-06  0.3532  1.51042E-07  1.0000  2.63519E-07  1.0000  2.78685E-07  0.6865  0.00000E+00  0.0000  7.17257E-07  0.4839  6.21749E-07  0.4773  8.04717E-07  0.4138  4.98999E-07  0.6082  1.04323E-06  0.3278  1.49823E-06  0.3608  5.33488E-06  0.1729  6.55119E-06  0.1516  1.11848E-05  0.1140  3.68385E-06  0.1998
2.1700E+04  1.03467E-05  0.1616  1.13415E-05  0.1552  1.99230E-06  0.3715  7.70968E-08  1.0000  1.41095E-07  0.9375  4.59742E-07  0.5948  0.00000E+00  0.0000  6.73846E-07  0.5156  6.03280E-07  0.4829  7.21339E-07  0.4342  4.90949E-07  0.6229  8.04200E-07  0.3983  1.72007E-06  0.3350  5.84120E-06  0.1655  5.97853E-06  0.1607  1.06745E-05  0.1157  4.48280E-06  0.1780
2.1800E+04  9.76480E-06  0.1686  1.08770E-05  0.1595  2.38998E-06  0.3475  0.00000E+00  0.0000  3.04263E-07  0.5889  7.19904E-07  0.6125  0.00000E+00  0.0000  6.69063E-07  0.4910  5.01496E-07  0.5205  6.06568E-07  0.4687  6.70537E-07  0.5833  5.97721E-07  0.4626  1.48249E-06  0.3256  5.84149E-06  0.1722  6.03719E-06  0.1611  9.95874E-06  0.1234  5.07417E-06  0.1724
2.1900E+04  9.09993E-06  0.1693  1.07438E-05  0.1623  2.17836E-06  0.3606  0.00000E+00  0.0000  8.45128E-07  0.6146  6.08166E-07  0.6274  0.00000E+00  0.0000  6.58349E-07  0.5173  2.36558E-07  0.6411  5.98224E-07  0.4673  5.03817E-07  0.6904  7.61477E-07  0.4281  1.72873E-06  0.3216  5.15525E-06  0.1751  6.84521E-06  0.1500  1.01774E-05  0.1188  4.56473E-06  0.1806
2.2000E+04  9.24366E-06  0.1713  1.02071E-05  0.1629  2.70787E-06  0.3075  6.74120E-08  1.0000  8.45128E-07  0.6146  1.67666E-07  0.8637  0.00000E+00  0.0000  3.54944E-07  0.5921  2.66218E-07  0.7072  5.38050E-07  0.4635  3.77287E-07  0.7289  8.28969E-07  0.4383  1.68664E-06  0.3100  4.97013E-06  0.1765  6.84824E-06  0.1461  9.95493E-06  0.1231  3.92617E-06  0.2002
2.2100E+04  9.33591E-06  0.1725  1.14281E-05  0.1548  2.61342E-06  0.3208  1.97691E-07  1.0000  8.45128E-07  0.6146  2.25180E-07  1.0000  0.00000E+00  0.0000  2.46473E-07  0.7079  3.41105E-07  0.7224  2.78507E-07  0.7110  3.08651E-07  0.7957  8.35505E-07  0.4356  1.82170E-06  0.2975  4.93389E-06  0.1753  6.42335E-06  0.1533  9.55722E-06  0.1270  3.80841E-06  0.1970
2.2200E+04  9.28061E-06  0.1716  1.16471E-05  0.1594  3.94436E-06  0.2643  1.97691E-07  1.0000  8.58025E-07  0.6055  2.69012E-08  1.0000  0.00000E+00  0.0000  5.55597E-08  1.0000  2.02484E-07  0.7450  1.29209E-07  0.9652  3.31004E-07  0.6339  1.27560E-06  0.3286  1.77415E-06  0.2963  4.98559E-06  0.1745  6.65252E-06  0.1472  8.58469E-06  0.1316  3.03676E-06  0.2210
2.2300E+04  8.44202E-06  0.1802  9.60548E-06  0.1716  4.62726E-06  0.2541  1.97691E-07  1.0000  7.53841E-07  0.5287  1.28236E-07  1.0000  7.69210E-08  1.0000  1.09900E-07  0.7249  7.99616E-08  0.9557  2.58059E-07  0.6725  2.87587E-07  0.7139  1.07554E-06  0.3873  1.96559E-06  0.2874  5.53887E-06  0.1646  7.19722E-06  0.1424  8.19950E-06  0.1349  3.49206E-06  0.2092
2.2400E+04  7.91652E-06  0.1834  9.37030E-06  0.1790  4.54037E-06  0.2539  1.49233E-07  1.0000  3.24878E-07  0.6055  1.55471E-07  0.8432  1.90156E-07  1.0000  2.29789E-07  0.7377  1.28735E-07  1.0000  4.24147E-07  0.7264  2.87587E-07  0.7139  1.25777E-06  0.3615  2.03915E-06  0.2695  5.84073E-06  0.1597  6.83881E-06  0.1410  7.65296E-06  0.1348  3.66776E-06  0.2167
2.2500E+04  7.65303E-06  0.1801  8.53455E-06  0.1858  3.70602E-06  0.2763  0.00000E+00  0.0000  4.57738E-07  0.5787  1.28236E-07  1.0000  1.90156E-07  1.0000  3.89464E-07  0.5956  1.28735E-07  1.0000  3.87996E-08  1.0000  1.44379E-07  0.8697  1.36162E-06  0.3654  1.70613E-06  0.2747  6.27568E-06  0.1540  6.26497E-06  0.1492  7.36649E-06  0.1452  3.67629E-06  0.2025
2.2600E+04  8.37963E-06  0.1702  8.18860E-06  0.1846  3.38110E-06  0.2968  0.00000E+00  0.0000  5.31147E-07  0.5832  1.28236E-07  1.0000  1.90156E-07  1.0000  3.14933E-07  0.6879  1.28735E-07  1.0000  6.83178E-08  1.0000  1.23881E-07  1.0000  1.08978E-06  0.3725  1.69517E-06  0.2899  5.53297E-06  0.1661  6.40148E-06  0.1506  7.08422E-06  0.1432  3.60427E-06  0.2101
2.2700E+04  8.95147E-06  0.1722  8.92012E-06  0.1690  2.57397E-06  0.3214  3.65309E-08  1.0000  5.31147E-07  0.5832  2.02477E-07  0.7318  1.90156E-07  1.0000  3.49704E-07  0.6314  1.28735E-07  1.0000  8.13601E-08  1.0000  1.23881E-07  1.0000  1.00256E-06  0.3955  1.82529E-06  0.2901  5.16914E-06  0.1685  6.36125E-06  0.1551  6.88119E-06  0.1449  3.73529E-06  0.1990
2.2800E+04  8.55771E-06  0.1802  8.87014E-06  0.1744  2.25772E-06  0.3074  1.71024E-07  1.0000  5.31147E-07  0.5832  4.06814E-07  0.5787  4.15704E-08  1.0000  9.08763E-07  0.4267  1.28735E-07  1.0000  2.17211E-07  0.9221  1.38677E-07  0.8389  8.83636E-07  0.3908  1.72596E-06  0.2888  4.43910E-06  0.1841  6.36746E-06  0.1567  7.02082E-06  0.1447  3.64223E-06  0.1987
2.2900E+04  9.57508E-06  0.1672  8.73934E-06  0.1769  2.74009E-06  0.3082  1.71024E-07  1.0000  6.19333E-07  0.5200  5.06884E-07  0.5367  0.00000E+00  0.0000  8.29177E-07  0.4608  1.28735E-07  1.0000  4.56143E-07  0.7077  5.05593E-08  1.0000  5.72322E-07  0.4541  1.42654E-06  0.3325  3.67393E-06  0.2018  6.81948E-06  0.1523  6.82612E-06  0.1482  4.01719E-06  0.1956
2.3000E+04  1.03456E-05  0.1618  8.58131E-06  0.1740  2.49993E-06  0.3196  1.71024E-07  1.0000  8.49785E-07  0.4353  7.90494E-07  0.4731  0.00000E+00  0.0000  9.37602E-07  0.4696  1.22117E-07  1.0000  3.94746E-07  0.6405  2.32718E-07  1.0000  4.18612E-07  0.5794  1.34095E-06  0.3391  4.08159E-06  0.1929  6.73453E-06  0.1526  6.36812E-06  0.1487  4.66208E-06  0.1846
2.3100E+04  1.07718E-05  0.1648  8.57478E-06  0.1772  3.48889E-06  0.2915  1.71024E-07  1.0000  8.42306E-07  0.4567  5.92572E-07  0.4975  0.00000E+00  0.0000  8.92903E-07  0.4839  1.54866E-07  0.8236  4.13670E-07  0.6354  1.87780E-07  0.7571  4.96864E-07  0.4794  1.40231E-06  0.3142  4.35321E-06  0.1891  5.90331E-06  0.1682  6.87872E-06  0.1409  4.65456E-06  0.1845
2.3200E+04  1.04052E-05  0.1684  9.00169E-06  0.1746  3.62852E-06  0.2771  5.04531E-08  1.0000  7.42711E-07  0.4955  5.91816E-07  0.5121  2.81530E-07  1.0000  8.34974E-07  0.4819  2.59246E-07  0.7076  5.16782E-07  0.5900  1.45588E-07  1.0000  6.00327E-07  0.4467  1.24044E-06  0.3430  4.38903E-06  0.1871  4.64452E-06  0.1831  7.57470E-06  0.1409  4.86798E-06  0.1786
2.3300E+04  9.83360E-06  0.1682  9.94907E-06  0.1631  2.25507E-06  0.3547  0.00000E+00  0.0000  8.74843E-07  0.4526  4.78261E-07  0.5875  2.88273E-07  1.0000  8.42716E-07  0.4995  2.59246E-07  0.7076  5.65693E-07  0.5459  1.46062E-07  0.9968  7.89711E-07  0.4116  1.04596E-06  0.3713  3.26395E-06  0.2159  4.02019E-06  0.1985  7.27631E-06  0.1428  5.01750E-06  0.1796
2.3400E+04  1.05089E-05  0.1640  8.68526E-06  0.1757  1.56008E-06  0.4114  0.00000E+00  0.0000  8.50945E-07  0.4631  4.36487E-07  0.5801  2.88273E-07  1.0000  8.46850E-07  0.5059  2.59246E-07  0.7076  6.25609E-07  0.5062  2.45000E-07  0.7196  8.58538E-07  0.3945  1.05184E-06  0.3828  2.68690E-06  0.2409  4.74052E-06  0.1777  7.16791E-06  0.1464  4.74692E-06  0.1827
2.3500E+04  9.96284E-06  0.1695  9.12164E-06  0.1750  2.15549E-06  0.3501  0.00000E+00  0.0000  7.34916E-07  0.5031  2.79792E-07  0.7109  2.88273E-07  1.0000  6.36461E-07  0.5631  2.36927E-07  0.7081  6.15655E-07  0.5659  2.72247E-07  0.7088  9.69624E-07  0.3791  1.09313E-06  0.3614  2.82213E-06  0.2319  5.23481E-06  0.1789  7.56406E-06  0.1431  4.80807E-06  0.1852
2.3600E+04  9.23969E-06  0.1755  9.42537E-06  0.1746  2.09328E-06  0.3803  0.00000E+00  0.0000  5.87691E-07  0.5082  2.79792E-07  0.7109  2.88273E-07  1.0000  3.73827E-07  0.7534  2.07948E-07  0.7209  6.10392E-07  0.4949  2.97886E-07  0.6535  8.64095E-07  0.4010  8.97729E-07  0.4532  2.68628E-06  0.2148  4.67382E-06  0.1766  8.24499E-06  0.1384  5.13408E-06  0.1855
2.3700E+04  7.32014E-06  0.1858  1.04849E-05  0.1664  1.91858E-06  0.3961  0.00000E+00  0.0000  8.69382E-07  0.4781  3.39939E-07  0.6113  6.31028E-08  1.0000  2.84602E-07  0.9041  3.94515E-07  0.6229  3.59670E-07  0.5801  5.38940E-07  0.6108  8.45482E-07  0.4092  8.35994E-07  0.4671  2.65479E-06  0.2300  4.65925E-06  0.1775  8.56173E-06  0.1388  4.17689E-06  0.2061
2.3800E+04  8.02661E-06  0.1778  9.68465E-06  0.1684  1.99363E-06  0.3946  0.00000E+00  0.0000  9.42010E-07  0.5068  5.05503E-07  0.5951  0.00000E+00  0.0000  2.55675E-07  1.0000  3.80512E-07  0.5674  3.08112E-07  0.6253  6.64130E-07  0.5104  5.72757E-07  0.4757  6.86643E-07  0.5160  2.84019E-06  0.2374  4.85622E-06  0.1810  8.97792E-06  0.1390  3.76138E-06  0.2120
2.3900E+04  9.24528E-06  0.1686  1.02187E-05  0.1640  1.86565E-06  0.4180  0.00000E+00  0.0000  4.98535E-07  0.6041  5.05503E-07  0.5951  0.00000E+00  0.0000  2.55675E-07  1.0000  4.19508E-07  0.5418  4.67760E-07  0.5568  6.11064E-07  0.5967  4.62063E-07  0.6043  5.20520E-07  0.5818  3.59830E-06  0.2258  4.96892E-06  0.1781  9.81257E-06  0.1345  3.66247E-06  0.2181
2.4000E+04  8.62176E-06  0.1748  9.80171E-06  0.1671  2.28211E-06  0.3693  0.00000E+00  0.0000  3.87914E-07  0.7108  7.04891E-07  0.4726  0.00000E+00  0.0000  2.55675E-07  1.0000  5.15189E-07  0.5002  5.11680E-07  0.5068  5.07448E-07  0.6251  6.95726E-07  0.4887  6.44496E-07  0.5528  3.93623E-06  0.2121  4.41307E-06  0.1863  1.04235E-05  0.1295  3.23158E-06  0.2347
2.4100E+04  8.77758E-06  0.1731  1.05585E-05  0.1580  1.94397E-06  0.4125  0.00000E+00  0.0000  2.17006E-07  0.6787  5.19663E-07  0.5467  0.00000E+00  0.0000  2.67870E-07  0.9556  4.13905E-07  0.5218  5.37413E-07  0.5940  4.35127E-07  0.6925  7.13667E-07  0.4775  1.00616E-06  0.4309  3.66042E-06  0.2197  3.91423E-06  0.1869  1.10529E-05  0.1246  2.40808E-06  0.2831
2.4200E+04  9.00061E-06  0.1741  1.17297E-05  0.1537  1.17474E-06  0.4972  0.00000E+00  0.0000  5.84709E-07  0.6040  7.66669E-07  0.4779  2.85862E-08  1.0000  2.67342E-07  0.7808  2.53646E-07  0.7081  4.19318E-07  0.6996  4.03304E-07  0.7430  6.83564E-07  0.4885  1.04300E-06  0.4007  2.89042E-06  0.2384  3.40095E-06  0.2025  1.13669E-05  0.1229  2.59514E-06  0.2645
2.4300E+04  8.45239E-06  0.1824  1.26063E-05  0.1472  9.66154E-07  0.5424  5.34682E-08  1.0000  4.61182E-07  0.6192  8.78314E-07  0.4677  2.33394E-07  1.0000  0.00000E+00  0.0000  2.35689E-07  0.7133  3.68973E-07  0.6892  4.03304E-07  0.7430  6.61303E-07  0.4977  7.74466E-07  0.4597  2.68451E-06  0.2509  2.77498E-06  0.2268  9.93076E-06  0.1287  2.54262E-06  0.2679
